entry_time,exit_time,trade_type,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_currency,account_balance,result,setup_type,trigger_level
2025-02-19 09:36:00,2025-02-19 09:37:00,buy,1.045,1.04525,1.04525,1.0455,679481.0413493265,169.87026033738834,17156.896294076225,loss,MSS - Bullish,Break of LH at 1.04482
2025-02-19 09:37:00,2025-02-19 09:38:00,buy,1.04504,1.04525,1.04525,1.04546,816995.0616225082,171.56896294076225,17328.465257016986,loss,MSS - Bullish,Break of LH at 1.04482
2025-02-19 09:38:00,2025-02-19 11:42:00,sell,1.04496,1.0434200000000002,1.04573,1.0434200000000002,225045.00333790123,346.56930514033974,17675.034562157325,win,MSS - Bearish,Break of HL at 1.04525
2025-02-19 11:42:00,2025-02-19 18:03:00,sell,1.04341,1.0416899999999998,1.04427,1.0416899999999998,205523.65769948397,353.5006912431465,18028.53525340047,win,MSS - Bearish,Break of HL at 1.04525
2025-02-19 18:03:00,2025-02-20 10:30:00,sell,1.04176,1.04415,1.04415,1.0369800000000002,75433.2018970765,-180.28535253400472,17848.249900866467,loss,MSS - Bearish,Break of HL at 1.04300
2025-02-20 10:30:00,2025-02-20 10:35:00,buy,1.04414,1.04355,1.04355,1.0453200000000002,302512.71018413105,-178.4824990086647,17669.767401857804,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 10:36:00,2025-02-20 10:37:00,buy,1.04329,1.04355,1.04355,1.04381,679606.4385331833,176.69767401857803,17846.465075876382,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 10:38:00,2025-02-20 10:39:00,buy,1.04321,1.04355,1.04355,1.04389,524896.0316434122,178.4646507587638,18024.929726635146,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 10:42:00,2025-02-20 10:43:00,buy,1.04318,1.04355,1.04355,1.04392,487160.2628820554,180.24929726635148,18205.1790239015,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 10:45:00,2025-02-20 10:50:00,buy,1.04318,1.04297,1.04297,1.0436,866913.2868522728,-182.051790239015,18023.127233662482,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 10:52:00,2025-02-20 11:18:00,buy,1.04319,1.0436300000000003,1.04297,1.0436300000000003,819233.0560751616,360.4625446732497,18383.589778335732,win,MSS - Bullish,Break of LH at 1.04317
2025-02-20 11:18:00,2025-02-20 11:33:00,buy,1.04359,1.04299,1.04299,1.0447899999999999,306393.16297229595,-183.83589778335732,18199.753880552376,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 11:34:00,2025-02-20 11:36:00,buy,1.04321,1.04299,1.04299,1.0436499999999997,827261.5400255331,-181.99753880552376,18017.756341746852,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 11:37:00,2025-02-20 11:40:00,buy,1.04318,1.04299,1.04299,1.0435599999999998,948302.9653555343,-180.17756341746852,17837.57877832938,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 11:44:00,2025-02-20 12:05:00,buy,1.04319,1.04387,1.04285,1.04387,524634.6699508535,356.75157556658763,18194.33035389597,win,MSS - Bullish,Break of LH at 1.04317
2025-02-20 12:05:00,2025-02-20 13:45:00,buy,1.0439,1.0434,1.0434,1.0449,363886.60707795946,-181.9433035389597,18012.38705035701,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 13:45:00,2025-02-20 13:46:00,buy,1.04339,1.04409,1.04409,1.0447899999999999,257319.8150051285,180.12387050357012,18192.51092086058,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 13:46:00,2025-02-20 13:47:00,buy,1.04344,1.04409,1.04409,1.04474,279884.78339783807,181.9251092086058,18374.436030069184,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 13:47:00,2025-02-20 13:48:00,buy,1.04324,1.04409,1.04409,1.04494,216169.83564786834,183.74436030069185,18558.180390369875,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 13:48:00,2025-02-20 13:49:00,buy,1.04323,1.04409,1.04409,1.0449499999999998,215792.79523689393,185.58180390369876,18743.762194273575,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 13:49:00,2025-02-20 13:50:00,buy,1.04318,1.04409,1.04409,1.045,205975.40872828863,187.43762194273575,18931.19981621631,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 13:52:00,2025-02-20 13:57:00,buy,1.0433,1.0437199999999995,1.04309,1.0437199999999995,901485.7055348767,378.62399632432624,19309.82381254064,win,MSS - Bullish,Break of LH at 1.04317
2025-02-20 14:04:00,2025-02-20 16:31:00,buy,1.04399,1.0457899999999998,1.04309,1.0457899999999998,214553.59791714186,386.1964762508128,19696.020288791453,win,MSS - Bullish,Break of LH at 1.04317
2025-02-20 16:31:00,2025-02-20 16:58:00,buy,1.04575,1.04468,1.04468,1.0478899999999998,184074.95597003005,-196.96020288791453,19499.060085903537,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 16:58:00,2025-02-20 16:59:00,buy,1.04464,1.04495,1.04495,1.04526,629001.9382548869,194.99060085903537,19694.050686762574,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 16:59:00,2025-02-20 17:00:00,buy,1.04463,1.04495,1.04495,1.0452700000000001,615439.083961142,196.94050686762574,19890.991193630198,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 17:00:00,2025-02-20 17:01:00,buy,1.04461,1.04495,1.04495,1.04529,585029.1527538174,198.909911936302,20089.9011055665,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 17:01:00,2025-02-20 17:02:00,buy,1.04433,1.04495,1.04495,1.04557,324030.6629929741,200.899011055665,20290.800116622166,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-20 17:02:00,2025-02-20 17:04:00,buy,1.04433,1.0446299999999997,1.04418,1.0446299999999997,1352720.0077759612,405.8160023324433,20696.616118954607,win,MSS - Bullish,Break of LH at 1.04317
2025-02-20 17:04:00,2025-02-20 17:10:00,buy,1.04463,1.0455299999999996,1.04418,1.0455299999999996,459924.80264359986,413.93232237909217,21110.5484413337,win,MSS - Bullish,Break of LH at 1.04317
2025-02-20 17:10:00,2025-02-20 19:17:00,buy,1.04562,1.0484999999999998,1.04418,1.0484999999999998,146601.03084260676,422.210968826674,21532.759410160375,win,MSS - Bullish,Break of LH at 1.04317
2025-02-20 19:17:00,2025-02-21 10:16:00,buy,1.04852,1.0471,1.0471,1.0513599999999999,151639.15077577977,-215.32759410160375,21317.43181605877,loss,MSS - Bullish,Break of LH at 1.04317
2025-02-21 10:16:00,2025-02-24 02:23:00,sell,1.04738,1.04944,1.04944,1.04326,103482.67871873437,-213.17431816058772,21104.257497898183,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-24 08:02:00,2025-02-24 08:03:00,buy,1.0512,1.05146,1.05146,1.0517200000000002,811702.2114571573,211.04257497898183,21315.300072877166,loss,MSS - Bullish,Break of LH at 1.04702
2025-02-24 08:03:00,2025-02-24 08:04:00,buy,1.05122,1.05146,1.05146,1.0517,888137.5030364821,213.15300072877167,21528.45307360594,loss,MSS - Bullish,Break of LH at 1.04702
2025-02-24 08:04:00,2025-02-24 08:05:00,buy,1.05116,1.05146,1.05146,1.05176,717615.1024536104,215.2845307360594,21743.737604341997,loss,MSS - Bullish,Break of LH at 1.04702
2025-02-24 08:05:00,2025-02-24 08:06:00,buy,1.05114,1.05146,1.05146,1.0517800000000002,679491.8001354794,217.43737604342,21961.174980385418,loss,MSS - Bullish,Break of LH at 1.04702
2025-02-24 08:07:00,2025-02-24 08:17:00,buy,1.05127,1.05111,1.05111,1.0515899999999998,1372573.436274621,-219.6117498038542,21741.563230581563,loss,MSS - Bullish,Break of LH at 1.04702
2025-02-24 08:20:00,2025-02-24 08:46:00,sell,1.05105,1.05031,1.05142,1.05031,587609.8170427744,434.83126461163124,22176.394495193195,win,MSS - Bearish,Break of HL at 1.05111
2025-02-24 08:46:00,2025-02-24 09:01:00,sell,1.05014,1.05115,1.05115,1.0481200000000002,219568.2623286552,-221.76394495193196,21954.630550241265,loss,MSS - Bearish,Break of HL at 1.05111
2025-02-24 09:15:00,2025-02-24 09:35:00,sell,1.05093,1.05005,1.05137,1.05005,498968.87614185154,439.0926110048253,22393.72316124609,win,MSS - Bearish,Break of HL at 1.05111
2025-02-24 09:35:00,2025-02-24 10:06:00,sell,1.05006,1.04856,1.05081,1.04856,298582.9754832699,447.87446322492184,22841.59762447101,win,MSS - Bearish,Break of HL at 1.05111
2025-02-24 10:06:00,2025-02-24 10:19:00,sell,1.04852,1.0470599999999997,1.04925,1.0470599999999997,312898.59759544214,456.8319524894203,23298.429576960432,win,MSS - Bearish,Break of HL at 1.05111
2025-02-24 10:19:00,2025-02-25 14:00:00,sell,1.04725,1.04925,1.04925,1.04325,116492.14788480206,-232.98429576960433,23065.445281190827,loss,MSS - Bearish,Break of HL at 1.05111
2025-02-25 14:00:00,2025-02-25 15:30:00,buy,1.049,1.0500999999999996,1.04845,1.0500999999999996,419371.7323854186,461.30890562381654,23526.754186814644,win,MSS - Bullish,Break of LH at 1.04735
2025-02-25 15:30:00,2025-02-25 16:03:00,buy,1.05018,1.04935,1.04935,1.0518399999999997,283454.86972069717,-235.26754186814645,23291.486644946497,loss,MSS - Bullish,Break of LH at 1.04735
2025-02-25 16:03:00,2025-02-25 16:04:00,buy,1.04948,1.05043,1.05043,1.05138,245173.5436310141,232.91486644946497,23524.40151139596,loss,MSS - Bullish,Break of LH at 1.04735
2025-02-25 16:04:00,2025-02-25 16:09:00,buy,1.04958,1.04933,1.04933,1.0500799999999997,940976.06045636,-235.24401511395962,23289.157496282,loss,MSS - Bullish,Break of LH at 1.04735
2025-02-25 16:11:00,2025-02-25 16:24:00,buy,1.04952,1.0502,1.04918,1.0502,684975.2204788683,465.78314992564003,23754.94064620764,win,MSS - Bullish,Break of LH at 1.04735
2025-02-25 16:24:00,2025-02-25 19:03:00,buy,1.0502,1.04918,1.04918,1.05224,232891.57496281524,-237.5494064620764,23517.391239745564,loss,MSS - Bullish,Break of LH at 1.04735
2025-02-25 19:03:00,2025-02-25 20:04:00,sell,1.04921,1.05062,1.05062,1.0463899999999997,166790.00879250595,-235.17391239745564,23282.21732734811,loss,MSS - Bearish,Break of HL at 1.05015
2025-02-25 20:06:00,2025-02-26 06:55:00,buy,1.05079,1.04974,1.04974,1.0528899999999999,221735.40311760202,-232.8221732734811,23049.395154074627,loss,MSS - Bullish,Break of LH at 1.04995
2025-02-26 08:00:00,2025-02-26 08:23:00,sell,1.04922,1.0487600000000001,1.04945,1.0487600000000001,1002147.6153947562,460.98790308149256,23510.38305715612,win,MSS - Bearish,Break of HL at 1.05151
2025-02-26 08:23:00,2025-02-26 08:35:00,sell,1.04888,1.04929,1.04929,1.04806,573423.9770037777,-235.1038305715612,23275.279226584556,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 08:38:00,2025-02-26 08:39:00,sell,1.04941,1.04929,1.04929,1.0491700000000002,1939606.6022170288,232.75279226584556,23508.0320188504,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 08:41:00,2025-02-26 08:42:00,sell,1.04942,1.04929,1.04929,1.04916,1808310.1552966926,235.080320188504,23743.112339038904,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 08:42:00,2025-02-26 08:50:00,sell,1.04934,1.04946,1.04946,1.0490999999999997,1978592.69491793,-237.43112339038905,23505.681215648514,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 08:52:00,2025-02-26 08:56:00,sell,1.04932,1.04946,1.04946,1.04904,1678977.2296888318,-235.05681215648514,23270.624403492027,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 08:57:00,2025-02-26 08:58:00,sell,1.04962,1.04946,1.04946,1.0493000000000001,1454414.0252188155,232.70624403492027,23503.33064752695,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:01:00,2025-02-26 09:02:00,sell,1.04971,1.04946,1.04946,1.0492100000000002,940133.2259015989,235.03330647526948,23738.36395400222,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:02:00,2025-02-26 09:03:00,sell,1.04964,1.04946,1.04946,1.0492800000000002,1318797.997445689,237.3836395400222,23975.74759354224,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:03:00,2025-02-26 09:04:00,sell,1.04968,1.04946,1.04946,1.0492400000000002,1089806.7087979345,239.75747593542238,24215.505069477662,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:04:00,2025-02-26 09:05:00,sell,1.0497,1.04946,1.04946,1.04922,1008979.377894827,242.15505069477663,24457.660120172437,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:05:00,2025-02-26 09:06:00,sell,1.04973,1.04946,1.04946,1.04919,905839.2637101156,244.57660120172437,24702.23672137416,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:06:00,2025-02-26 09:07:00,sell,1.04991,1.04946,1.04946,1.0490100000000002,548938.5938085106,247.0223672137416,24949.2590885879,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:07:00,2025-02-26 09:08:00,sell,1.04987,1.04946,1.04946,1.04905,608518.5143557705,249.49259088587897,25198.75167947378,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:08:00,2025-02-26 09:09:00,sell,1.04983,1.04946,1.04946,1.04909,681047.3426885146,251.9875167947378,25450.739196268518,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:09:00,2025-02-26 09:10:00,sell,1.04986,1.04946,1.04946,1.04906,636268.479906783,254.50739196268515,25705.246588231203,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:10:00,2025-02-26 09:11:00,sell,1.05003,1.04946,1.04946,1.04889,450969.2383900532,257.05246588231205,25962.299054113515,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:12:00,2025-02-26 09:15:00,sell,1.04996,1.04974,1.05007,1.04974,2360209.004918241,519.2459810822703,26481.545035195784,win,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:15:00,2025-02-26 09:29:00,sell,1.04975,1.05007,1.05007,1.0491099999999998,827548.2823496149,-264.81545035195785,26216.729584843826,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 09:29:00,2025-02-26 10:05:00,sell,1.04975,1.05006,1.05006,1.04913,845700.9543497122,-262.16729584843824,25954.56228899539,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 10:06:00,2025-02-26 10:08:00,sell,1.04987,1.05003,1.05003,1.0495500000000002,1622160.1430628407,-259.5456228899539,25695.016666105435,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 10:09:00,2025-02-26 10:10:00,sell,1.05017,1.05003,1.05003,1.04989,1835358.3332928654,256.95016666105437,25951.96683276649,loss,MSS - Bearish,Break of HL at 1.05151
2025-02-26 10:19:00,2025-02-26 12:31:00,buy,1.05033,1.04916,1.04916,1.0526699999999998,221811.68233135776,-259.51966832766493,25692.447164438825,loss,MSS - Bullish,Break of LH at 1.05029
2025-02-26 12:31:00,2025-02-26 12:39:00,sell,1.04916,1.04988,1.04988,1.0477200000000004,356839.54395062255,-256.92447164438823,25435.522692794435,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 13:14:00,2025-02-26 13:20:00,buy,1.05009,1.04961,1.04961,1.05105,529906.722766511,-254.35522692794436,25181.167465866492,loss,MSS - Bullish,Break of LH at 1.05001
2025-02-26 13:22:00,2025-02-26 14:54:00,sell,1.04944,1.04788,1.05022,1.04788,322835.4803316205,503.6233493173298,25684.790815183824,win,MSS - Bearish,Break of HL at 1.04947
2025-02-26 14:54:00,2025-02-26 15:23:00,sell,1.04795,1.04933,1.04933,1.0451899999999996,186121.67257377438,-256.8479081518382,25427.942907031986,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 15:24:00,2025-02-26 15:30:00,sell,1.04933,1.0490300000000004,1.04948,1.0490300000000004,1695196.1938035737,508.5588581406397,25936.501765172627,win,MSS - Bearish,Break of HL at 1.04947
2025-02-26 15:30:00,2025-02-26 15:56:00,sell,1.04906,1.0482200000000004,1.04948,1.0482200000000004,617535.7563138325,518.7300353034525,26455.23180047608,win,MSS - Bearish,Break of HL at 1.04947
2025-02-26 15:56:00,2025-02-26 16:22:00,sell,1.04831,1.04892,1.04892,1.04709,433692.3245979689,-264.55231800476076,26190.679482471318,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:22:00,2025-02-26 16:23:00,sell,1.04895,1.04878,1.04878,1.04861,1540628.2048512225,261.9067948247132,26452.58627729603,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:24:00,2025-02-26 16:29:00,sell,1.0487,1.04896,1.04896,1.0481800000000001,1017407.1645116715,-264.5258627729603,26188.06041452307,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:32:00,2025-02-26 16:33:00,sell,1.04908,1.04896,1.04896,1.0488399999999998,2182338.36787474,261.88060414523073,26449.9410186683,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:34:00,2025-02-26 16:35:00,sell,1.04907,1.04896,1.04896,1.0488499999999998,2404540.092605018,264.499410186683,26714.440428854985,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:35:00,2025-02-26 16:36:00,sell,1.04918,1.04896,1.04896,1.0487399999999998,1214292.7467655342,267.1444042885499,26981.584833143534,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:36:00,2025-02-26 16:37:00,sell,1.0492,1.04896,1.04896,1.0487199999999999,1124232.7013808964,269.81584833143535,27251.40068147497,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:37:00,2025-02-26 16:41:00,sell,1.04914,1.04886,1.04928,1.04886,1946528.6201049518,545.0280136294994,27796.42869510447,win,MSS - Bearish,Break of HL at 1.04947
2025-02-26 16:41:00,2025-02-26 17:02:00,sell,1.04898,1.04838,1.04928,1.04838,926547.623170251,555.9285739020894,28352.35726900656,win,MSS - Bearish,Break of HL at 1.04947
2025-02-26 17:02:00,2025-02-26 17:27:00,sell,1.04848,1.04922,1.04922,1.0470000000000002,383139.9630947024,-283.5235726900656,28068.833696316495,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 17:27:00,2025-02-26 17:28:00,sell,1.0492,1.04853,1.04853,1.04786,418937.816362965,280.68833696316494,28349.52203327966,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 17:28:00,2025-02-26 17:29:00,sell,1.04939,1.04853,1.04853,1.0476699999999999,329645.60503810376,283.4952203327966,28633.017253612456,loss,MSS - Bearish,Break of HL at 1.04947
2025-02-26 17:35:00,2025-02-26 23:26:00,buy,1.04977,1.04791,1.04791,1.0534900000000005,153940.95297639494,-286.33017253612456,28346.687081076332,loss,MSS - Bullish,Break of LH at 1.04853
2025-02-27 08:03:00,2025-02-27 08:04:00,sell,1.04666,1.04655,1.04655,1.0464400000000003,2576971.5528290463,283.46687081076334,28630.153951887096,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:04:00,2025-02-27 08:05:00,sell,1.04667,1.04655,1.04655,1.0464300000000002,2385846.162659287,286.301539518871,28916.455491405966,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:05:00,2025-02-27 08:06:00,sell,1.0468,1.04655,1.04655,1.0463000000000002,1156658.2196568798,289.1645549140597,29205.620046320026,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:06:00,2025-02-27 08:07:00,sell,1.04676,1.04655,1.04655,1.0463400000000003,1390743.8117307075,292.05620046320024,29497.676246783227,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:07:00,2025-02-27 08:08:00,sell,1.04675,1.04655,1.04655,1.0463500000000001,1474883.8123393238,294.97676246783226,29792.65300925106,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:08:00,2025-02-27 08:09:00,sell,1.04666,1.04655,1.04655,1.0464400000000003,2708423.0008451305,297.9265300925106,30090.57953934357,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:10:00,2025-02-27 08:31:00,sell,1.04641,1.04682,1.04682,1.04559,733916.5741302926,-300.9057953934357,29789.673743950134,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:32:00,2025-02-27 08:33:00,sell,1.0469,1.04676,1.04676,1.0466199999999999,2127833.8388531404,297.89673743950135,30087.570481389634,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:33:00,2025-02-27 08:34:00,sell,1.04697,1.04676,1.04676,1.0465499999999999,1432741.4514944477,300.87570481389633,30388.44618620353,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:34:00,2025-02-27 08:35:00,sell,1.04698,1.04676,1.04676,1.0465399999999998,1381293.0084631126,303.8844618620353,30692.330648065566,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:38:00,2025-02-27 08:41:00,sell,1.04692,1.04703,1.04703,1.0467000000000004,2790211.87710112,-306.9233064806557,30385.407341584913,loss,MSS - Bearish,Break of HL at 1.04803
2025-02-27 08:44:00,2025-02-27 11:57:00,buy,1.04714,1.0485199999999997,1.04645,1.0485199999999997,440368.2223419014,607.7081468316983,30993.11548841661,win,MSS - Bullish,Break of LH at 1.04703
2025-02-27 11:57:00,2025-02-27 12:18:00,buy,1.04843,1.04763,1.04763,1.0500299999999998,387413.94360525033,-309.9311548841661,30683.184333532445,loss,MSS - Bullish,Break of LH at 1.04703
2025-02-27 12:19:00,2025-02-27 12:20:00,buy,1.04744,1.04768,1.04768,1.04792,1278466.0138970893,306.83184333532444,30990.016176867768,loss,MSS - Bullish,Break of LH at 1.04703
2025-02-27 12:20:00,2025-02-27 12:21:00,buy,1.04754,1.04768,1.04768,1.04782,2213572.584061525,309.90016176867766,31299.916338636445,loss,MSS - Bullish,Break of LH at 1.04703
2025-02-27 12:21:00,2025-02-27 12:38:00,buy,1.04758,1.0474,1.0474,1.0479399999999996,1738884.2410368365,-312.99916338636444,30986.91717525008,loss,MSS - Bullish,Break of LH at 1.04703
2025-02-27 12:43:00,2025-02-27 12:50:00,buy,1.04757,1.0479699999999998,1.04737,1.0479699999999998,1549345.8587626745,619.7383435050016,31606.655518755084,win,MSS - Bullish,Break of LH at 1.04703
2025-02-27 12:50:00,2025-02-27 14:01:00,buy,1.04794,1.04737,1.04737,1.0490800000000005,554502.7283990354,-316.0665551875508,31290.588963567534,loss,MSS - Bullish,Break of LH at 1.04703
2025-02-27 14:01:00,2025-02-27 14:02:00,buy,1.04746,1.04777,1.04777,1.0480800000000001,1009373.8375343309,312.90588963567535,31603.49485320321,loss,MSS - Bullish,Break of LH at 1.04703
2025-02-27 14:02:00,2025-02-27 14:04:00,buy,1.04746,1.0477600000000002,1.04731,1.0477600000000002,2106899.6568788867,632.0698970640642,32235.564750267273,win,MSS - Bullish,Break of LH at 1.04703
